id,Timestamp,Original statement,Actor,Restated,Date of publication,Source URL,Source name,Source type,Year,X,Y,Issue,filter,Opinion,Opinion
5380,1/13/2025 19:56:09,"“We believe that bundling this infrastructure centrally will reduce the environmental impact... and bring significant cost advantages,” said Dr. Elmar Friedrich, COP’s Market Director for Germany. He highlighted the crucial role energy islands could play in advancing offshore wind development in Germany. These energy islands can serve as hubs for the storage and transmission of wind energy, provide a cost-efficient platform for producing green hydrogen, and act as a base for maintaining offshore wind farms.

Energy islands offer a transformative solution to streamline and optimize the infrastructure required for large-scale offshore wind projects. By centralizing key functions like storage, transmission, and maintenance, they can significantly reduce costs and environmental impact while ensuring that the energy generated is distributed effectively. As we move forward, energy islands could be a game-changer in Europe’s energy transition, especially in offshore wind markets like Germany",Other,"copenhagen offshore partners believes that centralizing offshore wind infrastructure will lead to less environmental impact and significant cost advantages. dr. elmar friedrich, cop's germany market director, emphasizes the crucial role energy islands will play in the future of offshore wind energy in germany. these energy islands will act as hubs for the storage and transmission of wind energy, provide a cost-efficient platform for green hydrogen production, and serve as bases for the maintenance of offshore wind farms.",1/13/2024,https://de.linkedin.com/posts/copenhagenoffshorepartners_das-energieinseln-in-nord-und-ostsee-activity-7104806724074647553-hzLU?trk=public_profile_like_view,LinkedIn,Other,2024,934.288635,182.319809,Power-to-X and energy storage,True,Positive,Positive
5381,1/13/2025 20:03:01,"Green light for green Baltic Sea electricity: Yesterday, the energy and climate protection ministers of #Denmark and #Germany agreed on the completion of #BornholmEnergyIsland (BEI) and the respective connections to both countries. 🤝

We at #50Hertz are excited to be able to realize this crucial project for electricity supply and #ClimateProtection together with our Danish TSO partner Energinet. Compared to the original plans, the capacity of the planned #offshore wind farms has been increased to over three GW. As a result, Bornholm Energy Island will be able to supply almost eight million households with green electricity once operational (DK: 3.3 million / D: 4.5 million).

👉 To bring the electricity from the sea to the land, we plan to lay 470 kilometers of direct current cables on the seabed and build an innovative electricity hub on Bornholm. Through international cooperation between EU partners, we are making further progress on the way to #100PercentBy2032 and #EnergySovereignty.",Other,"50hertz transmission gmbh supports the completion of bornholm energy island (bei) and its connections to both denmark and germany. this project, which is crucial for electricity supply and climate protection, will involve 50hertz and its danish transmission system operator (tso) partner energinet. compared to the initial plans, the capacity of the offshore wind farms planned for bei has been increased to over 3 gw, enabling bornholm energy island to supply up to nearly 8 million households with green electricity once operational (3.3 million in denmark, 4.5 million in germany). 

to bring the generated electricity ashore, 50hertz plans to lay 470 kilometers of direct current cables on the seabed and establish an innovative electricity hub on bornholm. through international cooperation with eu partners, 50hertz is taking significant steps toward achieving 100% renewable energy by 2032 and enhancing energy sovereignty.",1/13/2023,https://de.linkedin.com/posts/50hertz-transmission-gmbh_d%C3%A4nemark-bornholmenergyisland-50hertz-activity-6970390549732147200-_WVp?trk=public_profile_like_view,LinkedIn,Other,2023,-2050.380371,-423.512085,European cooperation and its importance to energy island projects.,True,positive,positive
5382,1/13/2025 20:09:56,"Germany and Denmark's cooperation on the major offshore wind energy project has recently reached a new milestone: A new interconnector will enable the transport and exchange of offshore wind power between the two countries. This so-called Combined Grid Solution (CGS) is an innovation, as it creates the first electricity connection between two countries that not only transports offshore wind power to the land but also provides capacity for electricity trading. Federal Minister for Economic Affairs Peter Altmaier rightly calls the project a ""European flagship project for cross-border cooperation in offshore wind energy.""

However, it currently seems that the German-Danish wind energy collaboration could be somewhat one-sided. In the future, Denmark will have a significant amount of electricity to send to Germany, thanks to its very ambitious climate goals: Artificial energy islands are expected to form a 10-gigawatt wind power cluster in the coming years—initially one in the North Sea and one in the Baltic Sea, with more to follow by 2030. Denmark will often not be able to use the generated wind power itself immediately, which is why the energy islands will convert the electricity into other forms like hydrogen through sector coupling facilities and also export it to other countries. The foundation for supplying Germany was laid with the recently inaugurated interconnector. Future transmission lines to the Netherlands and Poland are also planned.

Denmark’s climate projects serve as a clear role model

Such large-scale projects—after all, the planned energy islands will be nothing less than the world’s largest offshore wind farm—should, in my opinion, put the German government in a position where it has to explain itself. These projects make it clear that Denmark is far ahead of Germany in terms of energy transition. In fact, Denmark has always had a slight advantage in the fight against climate change, as the country embraced wind power in the early 90s. Since then, the Danes have quietly taken on a pioneering role. In 2017, renewable energies already covered 43% of the country's energy needs.

The climate package passed by the Danish government in June is another example of leadership: Whether it’s expanding renewable energies, promoting climate-friendly urban mobility, or transitioning from fossil heating systems to climate-friendly alternatives, Denmark is ahead of Germany in almost all areas. Although both countries have set similar goals—climate neutrality by 2050—only in Denmark does this goal currently seem truly achievable.

Climate protection vs. profitability: The German government needs to rethink

So what is holding Germany back? There is certainly no lack of good intentions, as evidenced by the recently passed economic stimulus package. It adjusted previous targets upwards, so, for example, offshore wind energy is now expected to produce 20 GW by 2030, instead of the previously planned 15 GW. There is also significant investment in areas such as the hydrogen industry, which enables the storage of surplus offshore wind energy.

Nonetheless, it must be noted that there is a lack of the courage needed to enable ambitious projects like the Danish energy islands. This is especially due to the fact that, in Germany, climate and economic policy are often seen as opposites. Instead of viewing the energy transition as the future economic driver, climate protection is mainly seen as an economic burden. There is little trust in the profitability of renewable energies. Meanwhile, the industry must not be burdened with too many restrictions or regulations, according to the prevailing opinion among the ruling parties. This ethos has been visible in recent months: The €9 billion bailout of Lufthansa, for example, was not tied to any climate conditions, unlike the bailout of Air France in France.

With the economic stimulus package, the German government has indeed signaled its intention to take on a European leadership role in the fight against climate change. However, for this to succeed, it must reconsider its attitude towards climate protection and its economic viability—and take a cue from its northern neighbors, who are several steps—and several energy islands—ahead.",Other,"i believe that denmark's ambitious energy transition and climate goals have positioned it ahead of germany in terms of renewable energy development, particularly in offshore wind energy. the new interconnector between denmark and germany, part of the combined grid solution (cgs), represents a significant step forward in cross-border cooperation. however, fischer sees the collaboration as potentially one-sided, with denmark set to supply much of its offshore wind power to germany due to its large-scale artificial energy islands, which will generate up to 10 gigawatts of wind power by 2030. denmark's ability to convert surplus energy into other forms like hydrogen for export adds to its leadership.
i criticize germany for lacking the ambition needed to undertake similar large-scale projects, especially as climate protection is often viewed as an economic burden rather than a driver of future economic growth. while germany has set goals for climate neutrality by 2050, fischer argues that only denmark appears to have a clear path to achieve this. fischer calls for the german government to rethink its approach to climate policy and profitability, using denmark as a model for success in renewable energy and the energy transition.",11/4/2020,https://de.linkedin.com/pulse/k%C3%BCnstliche-energieinseln-f%C3%BCr-die-offshore-windkraft-d%C3%A4nemark-fischer,LinkedIn,Other,2020,532.31134,980.548767,European cooperation and its importance to energy island projects.,True,positive,positive
5383,1/13/2025 20:16:40,"The autumn vacation in 🇩🇰 Denmark 🇩🇰 was a few days ago, and the rotor blades are still spinning in my mind. 😵💫🤩

I quickly researched at home, and wow: More than half of Denmark's electricity consumption is covered by wind power. By comparison, in Germany, it was exactly a quarter in 2022. And even in solar energy, despite (!) the seemingly constant cloud cover, our northern neighbor is making great strides: By August 2023, it accounted for 12% of public electricity generation, compared to 15.9% in Germany. And future plans go far beyond the small Scandinavian country.

In the next ten years, an offshore wind energy island will be built in the North Sea. Not 20, but more than 100 kilometers away from the coast, actually out at sea: with hundreds of wind turbines and a capacity of ten gigawatts. For comparison: Currently, all offshore wind farms in Germany generate just over seven gigawatts. The energy island will be the largest infrastructure project in Danish history. It aims to produce a significant amount of energy, including green hydrogen. Not only for domestic use but also for other countries.

Speaking of other countries. Today, Denmark is already supplying more electricity to the German power grid than any other country (including electricity from other Scandinavian nations), and this trend is increasing. Hats off to Denmark! Why did our neighboring country recognize the signs of the times so much earlier?",Other,"i am impressed by denmark’s leadership in wind energy and green energy production. the country now covers more than half of its electricity consumption with wind power, far ahead of germany, which only reached a quarter in 2022. in solar energy, despite the weather, denmark is also closing the gap, with a 12% contribution to public electricity generation in 2023, compared to germany's 15.9%. 

denmark’s future plans include the creation of a massive offshore wind energy island in the north sea, located over 100 kilometers from the coast. this energy island will have a capacity of ten gigawatts, far surpassing germany's current total offshore wind power capacity of seven gigawatts. the energy island will be the largest infrastructure project in danish history, producing significant amounts of energy, including green hydrogen, not only for denmark but also for other countries.

denmark is already supplying more electricity to germany than any other country, and this is expected to continue growing. i admire how denmark has recognized the future of energy transformation much earlier than germany.",1/13/2024,https://de.linkedin.com/posts/gratian-permien_der-herbsturlaub-in-d%C3%A4nemark-ist-activity-7125747865095663616-K5yo,LinkedIn,Other,2024,646.54834,793.897095,None,True,positive,positive
5384,1/13/2025 20:21:56,"Islands – always places of longing – are on the rise. Alongside the real ones, artificial ones are now being created. Denmark is currently deciding to build an energy island in the North Sea. Why? Because the North Sea is the only truly large and secure green power plant in Europe! Are these groundbreaking new ideas? Already during the oil crisis of the 1960s, visions for expanding Scharhörn into a major energy hub for Hamburg emerged with the ""Labskausdeal."" At that time, the CEO of Salzgitter said, ""Anyone thinking about investments in the steel industry today cannot ignore Scharhörn.""

For the other Nordic countries, the idea ultimately proved too visionary and costly, resulting in numerous energy-hungry companies from North Rhine-Westphalia relocating to Belgium and the Netherlands. For Hamburg, this led to a focus on the Elbe metropolis and HafenCity with numerous river deepening projects and a multi-billion euro dredging operation for German taxpayers without a real future perspective.

Now, Cuxhaven is positioning itself to seize the opportunity for the northern countries, with an island that aims to provide answers to the major questions of our time. We can look forward to the new, multifunctional “Watt'n Stoff Bundesinsel” (Federal Island).",Other,"the concept of islands – historically seen as places of desire – is growing in relevance. alongside natural islands, artificial ones are now being created. denmark is currently planning the construction of an energy island in the north sea, recognizing that the north sea is the only genuinely large and reliable green power source in europe. is this a revolutionary concept? not entirely. similar visions for expanding scharhörn into a significant energy hub in hamburg arose during the 1960s oil crisis, known as the ""labskausdeal."" back then, the ceo of salzgitter noted that no one in the steel industry could ignore scharhörn.

for other nordic nations, the idea proved too visionary and expensive, which led many energy-intensive companies from north rhine-westphalia to relocate to belgium and the netherlands. for hamburg, this shift led to a focus on the elbe metropolis and hafencity with numerous river deepening projects, alongside a multi-billion-euro dredging operation funded by german taxpayers, yet lacking a genuine future outlook.

now, cuxhaven is positioning itself to capitalize on this opportunity for the northern countries with an island project that addresses the crucial challenges of today. we can eagerly anticipate the creation of the new, multifunctional ""watt'n stoff bundesinsel"" (federal island).",1/13/2023,https://de.linkedin.com/posts/meermann_cuxhaven-aquaventus-energiewirtschaft-activity-6950916713139871744-23WZ,LinkedIn,Other,2023,778.0849,-21.67049,None,True,positive,positive
5387,1/13/2025 20:57:52,"""The commercial appetite is there — it really is about the regulatory hurdles that exist. There’s a lot of interest, without a doubt. Companies are actively lobbying to try to get these projects done.""",Other,"there is significant commercial interest in offshore wind projects, but the key challenge lies in overcoming regulatory hurdles. companies are highly motivated and actively lobbying to advance these developments.",,https://www.texastribune.org/2022/07/22/texas-gulf-of-mexico-wind-farm/?utm_campaign=trib-social-buttons&utm_source=twitter&utm_medium=social,LinkedIn,Other,,2193.157471,1218.964111,Bureaucracy and regulation,True,positive,positive
5437,1/13/2025 13:57:37,Nyt stort prestigeprojekt - meget typisk socialdemokratisk,Other,"the energy island project is a large new prestige initiative, which is very typical of the social democratic party's approach.",1/13/2023,https://dk.linkedin.com/posts/energistyrelsen_stor-interesse-for-energi%C3%B8en-ved-borgerm%C3%B8de-activity-6871388466723323904-M5gb,LinkedIn,Social media,2023,836.818054,-1455.592407,None,True,Positive,Positive
5438,1/13/2025 13:58:19,"Er det en flydende energiø? Det er utroligt at se, hvor meget det offentlige gang på gang kan blive ved med at give arbejde til sig selv... Har uddannelses- og beskæftigelsessektoren overvejet om uddannelsessystemet gennem de seneste mange år har produceret for mange ingeniører, fordi ""man"" synes, at alle børn og unge skal være gode til tal.",Other,"is the energy island a floating one? it is incredible to see how the public sector repeatedly manages to create work for itself. has the education and employment sector considered whether the education system, over many years, has produced too many engineers simply because ""everyone"" believes that all children and young people should excel at math?",1/13/2023,https://dk.linkedin.com/posts/energistyrelsen_stor-interesse-for-energi%C3%B8en-ved-borgerm%C3%B8de-activity-6871388466723323904-M5gb,LinkedIn,Social media,2023,1035.11377,-1482.524048,Who benefits socially and economically from energy islands? Is it fair?,True,neither,neither
5439,1/13/2025 14:00:04,Godt og informativt- det bliver spændende arbejde at skabe verdens første energi ø,Other,this is a great and informative initiative—it will be exciting work to create the world’s first energy island.,1/13/2023,https://dk.linkedin.com/posts/energistyrelsen_stor-interesse-for-energi%C3%B8en-ved-borgerm%C3%B8de-activity-6871388466723323904-M5gb,LinkedIn,Social media,2023,1174.4823,-1405.176514,None,True,Positive,Positive
5441,1/13/2025 14:02:08,Godt gået. I fik sat scenen for verdens første energi-ø.,Other,well done. you have set the stage for the world’s first energy island.,1/13/2023,https://dk.linkedin.com/posts/energistyrelsen_stor-interesse-for-energi%C3%B8en-ved-borgerm%C3%B8de-activity-6871388466723323904-M5gb,LinkedIn,Social media,2023,1232.267944,-1452.677612,None,True,positive,positive
5442,1/13/2025 11:48:27,"Sagen er nemlig den, at Danmark skal have massive mængder grøn vedvarende energi i form af vind og sol. Det støtter LA til fulde. Men man kan ikke bygge et energisystem på de to kilder alene. Helt banalt har de for store udsving. En overskyet og vindstille juleaften ville resultere i en kedelig rå flæskesteg. Noget skal altså balancere disse udsving. Udsving som kun bliver større i takt med at vi udvider andelen af vind og sol.",Other,"liberal alliance fully supports denmark's need for massive amounts of green renewable energy from wind and solar power. however, liberal alliance emphasizes that an energy system cannot be built solely on these two sources due to their significant fluctuations. for example, a cloudy and windless christmas eve would result in a disappointing raw roast pork. something is required to balance these fluctuations, which will only increase as the share of wind and solar power grows.",1/1/2024,https://www.linkedin.com/posts/steffenfrolund_niels-bohr-kommission-nu-tak-fra-nobelprisen-activity-7042807541424156672-jrBy,LinkedIn,Social media,2024,658.776245,1028.28772,Power-to-X and energy storage,True,Neither,Neither
5443,1/13/2025 11:49:23,"Europa kommer ikke uden om kernekraft. Mange andre lande har det allerede. Mange udbygger. Dem som reducerer fortryder. Danmark importerer, men holder aktivt muligheden lukket.",Other,europe cannot avoid nuclear power. many other countries already rely on nuclear power. many are expanding their nuclear power capacity. those countries that are reducing their reliance on nuclear power are regretting their decision. denmark imports nuclear-generated energy but actively keeps the option of developing nuclear power domestically closed.,1/13/2024,https://www.linkedin.com/posts/steffenfrolund_niels-bohr-kommission-nu-tak-fra-nobelprisen-activity-7042807541424156672-jrBy,LinkedIn,Social media,2024,537.012207,1162.843018,Is nuclear power an alternative to energy islands?,True,neither,neither
5444,1/13/2025 11:50:04,"Vi jagter teknologiske nyheder fordi vi håber. Måske også fordi vi kollektivt har indset, at vi som verden er nødt til at agere på FNs klimarapport og alle de andre videnskabelige fakta, der entydigt peger i retning af et indtrængende behov for grøn omstilling.

Regeringens klimapolitik nævnes sjældent uden brugen af ordet ""hockeystav"", og sammenhængen er formodentlig ikke at skabe en sammenligning med begge de danske ishockeylandsholds nylige overraskende gode OL-resultater, desværre. Derimod bruges ""hockeystav"" på samme måde som i analyser af virksomheders budgetforventninger, hvor væksten ""er rundt om hjørnet"", i bedste fald, og altså ikke her og nu.

Men vi har brug for resultater her og nu. Og min pointe med dette skriv er, at vi ikke vinder klimakampen på flere hjørnespark, hockeystave eller andre fortrampede sports-metaforer.

Dan Jørgensen tror på en energi-ø i Nordsøen. Den består af store dele teknologi, som vi drømmer om, men reelt ikke har. Jeg føler mig hensat til H C Andersens eventyret ""Kejserens nye klæder"" og efterlyser flere af denne vigtige fortællings plot-mæssige hovedperson, -nemlig den lille dreng, der peger og siger, at Kejseren ikke har noget tøj på. Vi har ikke Power to X-løsningen, der modvirker et gigantisk energitab. Vi vil ikke tale om, at det vil koste mindst lige så meget at udvide energinettet til at flytte energien fra Nordsøen, som at bygge selve energi-øen. Hvis den da kan bygges i det land, som ikke i tre årtier kunne få IC4-tog til at køre.",Other,"we are chasing technological breakthroughs because we hope for solutions, and perhaps because we collectively realize that we must act on the un climate report and other scientific facts clearly indicating an urgent need for green transformation. 

the government's climate policy often includes the term ""hockey stick,"" which is not meant as a nod to denmark's recent olympic hockey success but rather to describe delayed growth projections. however, we need results now, not hypothetical future growth. 

my point is that we won’t win the climate battle with vague promises or overused sports metaphors. dan jørgensen believes in an energy island in the north sea, but it relies heavily on technology we dream of yet do not actually have. this reminds me of hans christian andersen’s tale, *the emperor’s new clothes*, and i am calling for more of the story’s essential figure—the boy who points out the emperor’s lack of clothing.

we lack the power-to-x solution to prevent significant energy losses. additionally, the cost of expanding the energy grid to transport energy from the north sea would be as high as building the energy island itself, if it can even be built. this is in a country that, for three decades, couldn’t get ic4 trains to function.",4/22/2022,https://www.linkedin.com/pulse/n%C3%A5r-disruption-h%C3%A6mmer-udvikling-jens-romundstad/,LinkedIn,Social media,2022,454.324036,498.083832,Power-to-X and energy storage,True,Neither,Neither
5445,1/13/2025 11:52:47,"Det er dyrt, men hvor dyrt. Det tager tid, men hvor lang tid. Vi skal også bruge grøn energi når det står færdig, men hvor meget. Elnettet skal udbygges, men det skal det alligevel. Affaldet skal væk, men kan det genbruges. Store reaktorer, eller små modulære. Vind og sol som primærkilde, men hvad er optimalmikset. Hvor skal det ligge, eller skal vi købe Barsebåck. Hvordan når vi 2030 CO2 målene, mens vi ikke suboptimerer kortsigtet. Skal DK freeride på andre landes kernekraft, og kan vi sikkerhedspolitisk overhovedet det.",Other,"the danish energy island projects raise important questions that must be addressed. how expensive will these projects actually be? how long will they take to complete? how much green energy will be required by the time they are operational? the electrical grid needs expansion, but that is necessary regardless. waste must be managed—can it be recycled? should denmark invest in large reactors or smaller modular reactors? wind and solar are primary energy sources, but what is the optimal energy mix? where should nuclear power plants be located, or should denmark consider acquiring barsebäck? how can denmark meet the 2030 co2 reduction goals without short-term suboptimization? should denmark rely on other countries’ nuclear power, and is such reliance even feasible from a security policy perspective?",1/13/2024,https://www.linkedin.com/posts/steffenfrolund_niels-bohr-kommission-nu-tak-fra-nobelprisen-activity-7042807541424156672-jrBy,LinkedIn,Social media,2024,369.7883,859.581177,How to finance the energy islands?,True,neither,neither
5446,1/13/2025 11:56:27,"Power-2-X, som kræver voldsomt meget energi. Og den kan ikke løses alene med sol-vind-biogas.",LinkedIn user,"power-to-x technology requires an enormous amount of energy, and this energy demand cannot be met solely with solar power, wind power, and biogas.",1/1/2024,https://www.linkedin.com/posts/steffenfrolund_niels-bohr-kommission-nu-tak-fra-nobelprisen-activity-7042807541424156672-jrBy,LinkedIn,Social media,2024,2230.176025,941.915466,Power-to-X and energy storage,True,neither,neither
5449,1/13/2025 12:11:18,Det er en historisk fejl ikke at tænke energi fra Nordsøens bølger ind i etableringen af energiøen,LinkedIn user,it is a historic mistake not to incorporate energy from the waves of the north sea into the planning and establishment of the energy island project.,1/1/2023,https://dk.linkedin.com/posts/sorenbrandtlassen_b%C3%B8lgeenergi%C3%B8-activity-6844199725680386048-pHLf,LinkedIn,Social media,2023,1015.721619,-1003.326599,None,True,positive,positive
5450,1/13/2025 12:14:19,"Men vildledende nyheder om teknologi (som kun liiige mangler lidt) vil redde os, klimaet og jorden ender med at fjerne fokus, også politisk, på det vi forlængst skulle have gjort og som ligger lige foran os, -og virker, i dag. Hjørnespark og hockeystave flytter den vigtigste udfordring i verden længere ud i fremtiden, hvor de ansvarlige politikere forlængst er videre i andre jobs, men efterlader os på en klimamæssig brændende platform.",Other,"misleading news about emerging technologies that are supposedly just around the corner and claimed to save us, the climate, and the planet ultimately divert focus—both politically and publicly—from the solutions we should have implemented long ago. these solutions are already available and proven to work today. by relying on vague promises of future breakthroughs, we are delaying critical action. this deferral—referred to as ""corner kicks"" and ""hockey sticks""—pushes the world’s most urgent climate challenges further into the future, leaving us stranded on a burning platform. meanwhile, the responsible politicians will have moved on to other jobs, leaving behind unresolved climate crises.",4/22/2022,https://dk.linkedin.com/pulse/n%C3%A5r-disruption-h%C3%A6mmer-udvikling-jens-romundstad,LinkedIn,Social media,2022,301.300385,2302.89209,Are there more cost-effective ways to reach the emissions targets?,True,neither,neither
5451,1/13/2025 12:15:32,"""-Jamen, Jens. Du vil jo bare sælge flere af dine solceller!"" Ja, gerne. Jeg valgte ikke denne virksomhed tilfældigt, men fordi jeg oprigtigt mener, at solceller (både standard solpaneler og Solartag) er den konkret nemmeste og meningsfulde måde, som almindelige danskere og virksomheder SELV kan skabe grøn omstilling på. Og samtidig begrænse ufatteligt store samfundsmæssige investeringer i et monopoliseret elnet, hvor ingen kan fortælle, hvad det reelt koster at flytte 1 kWh fra et sted til et andet. Og uden at ødelægge mere natur. Og spare penge.",Other,"“yes, jens, i absolutely want to sell more solar panels!” that’s correct. i chose to work in this business not by chance, but because i genuinely believe that solar panels—both standard panels and solartag—are the easiest and most meaningful way for ordinary danes and businesses to contribute to the green transition themselves. solar energy also reduces the need for massive societal investments in a monopolized electrical grid where no one can truly determine the cost of moving 1 kwh from one place to another. additionally, solar panels achieve this without further damaging nature and while saving money.",4/22/2022,https://dk.linkedin.com/pulse/n%C3%A5r-disruption-h%C3%A6mmer-udvikling-jens-romundstad,LinkedIn,Social media,2022,802.025879,1229.171753,None,True,neither,neither
5452,1/13/2025 12:16:08,Dansk bølgeenergi mangler i planlægningen af energiøen i Nordsøen,Other,"danish wave energy has been excluded from the planning of the energy island in the north sea, which is a significant oversight.",1/1/2022,https://dk.linkedin.com/posts/sorenbrandtlassen_b%C3%B8lgeenergi%C3%B8-activity-6844199725680386048-pHLf,LinkedIn,Social media,2022,692.488525,-197.652695,None,True,Negative,Negative
5453,1/13/2025 12:17:49,"Nye og flere havvindmøller, hav-solcelleparker og mark-anlæg repræsenterer alle det marginale etableringsmarked, hvor den etableringsmæssige grænseomkostningen er skyhøj, fordi elnettet skal udbygges markant hvert eneste sted. Og det er forbrugeren der skal betale via elregningen. Og naturen.",Other,"new and additional offshore wind turbines, floating solar parks, and land-based solar farms all represent the marginal establishment market, where the marginal cost of establishment is extremely high due to the significant expansion required for the electrical grid at every location. it is ultimately the consumer who bears the cost through increased electricity bills—and nature also pays the price.",4/22/2022,https://dk.linkedin.com/pulse/n%C3%A5r-disruption-h%C3%A6mmer-udvikling-jens-romundstad,LinkedIn,Social media,2022,1999.931152,1564.854614,Marine life and evironmental impact of constructing energy islands,True,negative,negative
5455,1/13/2025 12:21:24,"Partnerskabet for Bølgekraft mener, at bølgeenergi bør være en del af den kommende energiø i Nordsøen.",Other,the partnership for wave power believes that wave energy should be included as a component of the upcoming energy island in the north sea.,1/1/2023,https://dk.linkedin.com/posts/sorenbrandtlassen_b%C3%B8lgeenergi%C3%B8-activity-6844199725680386048-pHLf,LinkedIn,Social media,2023,1108.161987,-825.959961,None,True,Positive,Positive
5458,1/13/2025 12:26:27,"Den gode nyhed er, at Enhedslisten, Konservative, Dansk Folkeparti og Nye Borgerlige støtter mit initiativ med at få tidsplanen for lovforslaget udskudt, så der er tid til to høringer mere. En om de økonomiske konsekvenser og en om de miljømæssige konsekvenser. Klimadelen er jo meget velafdækket.",Other,"the good news is that enhedslisten, the conservative party, the danish people's party, and the new right support my initiative to postpone the timeline for the legislative proposal. this delay will allow time for two additional hearings: one focusing on the economic consequences and another on the environmental consequences. the climate aspects of the project are already well-documented.",1/13/2024,https://dk.linkedin.com/posts/theresascavenius_i-onsdags-faldt-endnu-en-lille-brik-p%C3%A5-plads-activity-7060196130441064448-lTz3,LinkedIn,Social media,2024,-99.202431,1324.672119,Who benefits socially and economically from energy islands? Is it fair?,True,positive,positive
5462,1/13/2025 13:25:01,"Jeg er meget enig i, at vi skal have hævet tempoet og ambitionerne i den grønne omstilling. Men jeg forstår simpelthen ikke, hvorfor du mener, at det skulle være demokratisk, at Alternativet får mere indflydelse end jeres mandater berettiger til.",Other,"i completely agree that we need to increase the pace and ambition of the green transition. however, i simply do not understand why you believe it would be democratic for the alternative to have more influence than their mandates justify.",1/13/2024,https://dk.linkedin.com/posts/theresascavenius_i-onsdags-faldt-endnu-en-lille-brik-p%C3%A5-plads-activity-7060196130441064448-lTz3,LinkedIn,Social media,2024,133.744415,2309.082764,None,True,neither,neither
5463,1/13/2025 13:30:13,"Er der noget vi har lært de sidste dage, så er det at politisering af ministerier, styrelser og embedsværk, har forsaget store omkostninger for vores samfund. Nu skal der bruges 38 mia på forsvaret og 31,5 mia på energiø. Hvor mange milliarder kunne vi have sparet, hvis Folketinget havde modtaget seriøse og vidensbaseret materiale inden de traf en beslutning.",Other,"i fully agree that accelerating the pace and raising the ambition of the green transition is necessary. however, i fail to see how it would be democratic for the alternative to wield more influence than the number of mandates they have earned entitles them to.",1/13/2024,https://dk.linkedin.com/posts/theresascavenius_i-onsdags-faldt-endnu-en-lille-brik-p%C3%A5-plads-activity-7060196130441064448-lTz3,LinkedIn,Social media,2024,145.259094,2318.397461,None,True,neither,neither
5464,1/13/2025 13:39:29,"Vi skal nemlig stå endnu stærkere rustet til fremtiden, der byder på flere store udviklingsprojekter. Vi skal blandt andet investere i vedvarende energianlæg og skal kunne gribe de muligheder som Energiø Bornholm bringer.",Other,"we must be even better prepared for the future, which will bring several major development projects. among other things, we need to invest in renewable energy facilities and be ready to seize the opportunities that energy island bornholm will provide.",7/13/2024,https://dk.linkedin.com/posts/sofie-persson-40802285_jobnyt-eller-m%C3%A5ske-endda-livsnyt-for-activity-7194050644972814337-BfO6,LinkedIn,Social media,2024,-3110.182617,-959.689758,Are energy islands a good investment for innovation and economic growth?,True,Positive,Positive
5468,1/13/2025 13:52:57,"“Det er utrolig meningsfuldt at have samtaler med de mennesker, der til dagligt færdes her på Bornholm og som derfor kender området. De har vigtige og meget relevante input til det arbejde, vi laver i Energistyrelsen med eksempelvis miljøvurderinger.”",Other,"it is incredibly meaningful to have conversations with the people who live and work on bornholm daily and therefore know the area well. these individuals provide important and highly relevant input for the work we are doing in the danish energy agency, such as environmental impact assessments.",12/13/2023,https://dk.linkedin.com/posts/energistyrelsen_stor-interesse-for-energi%C3%B8en-ved-borgerm%C3%B8de-activity-6871388466723323904-M5gb,LinkedIn,Social media,2023,-2772.369629,-701.945007,Marine life and evironmental impact of constructing energy islands,True,Positive,Positive
5469,1/13/2025 13:54:23,"“Uden de lokales kendskab til nærmiljøet kan det blive svært at få en ordentlig fornemmelse af centrale hensyn, der skal tages, inden vi går i gang med at bygge øen,”",Other,"without the local community's knowledge of the surrounding environment, it can be difficult to gain a proper understanding of the key considerations that must be addressed before we begin constructing the energy island.",1/13/2023,https://dk.linkedin.com/posts/energistyrelsen_stor-interesse-for-energi%C3%B8en-ved-borgerm%C3%B8de-activity-6871388466723323904-M5gb,LinkedIn,Social media,2023,1165.880981,-1461.689697,Marine life and evironmental impact of constructing energy islands,True,negative,negative
5473,1/13/2025 14:08:56,"""Det er en historisk fejl ikke at tænke energi fra Nordsøens bølger ind i etableringen af energiøen"" !!",Other,it is a historic mistake not to consider energy from the north sea’s waves in the establishment of the energy island.,1/13/2022,https://dk.linkedin.com/posts/sorenbrandtlassen_b%C3%B8lgeenergi%C3%B8-activity-6844199725680386048-pHLf,LinkedIn,Social media,2022,1035.029785,-1000.233154,Are there more cost-effective ways to reach the emissions targets?,True,Positive,Positive
5475,1/13/2025 14:11:17,"I de hidtidige politiske beslutninger er bølgeenergi ikke nævnt med et ord. Det betyder, at   bølgevirksomheder, som Wavepiston, sammen med kolleger i Partnerskabet for Bølgekraft skal være endnu bedre til at råbe politikerne op:

Det er en historisk fejl ikke at tænke energi fra Nordsøens bølger ind i etableringen af energiøen.",Other,"in the previous political decisions, wave energy has not been mentioned at all. this means that wave energy companies, such as wavepiston, along with colleagues in the partnership for wave power, need to be even more effective in getting the attention of politicians. it is a historic mistake not to include energy from the north sea’s waves in the establishment of the energy island.",1/13/2022,https://dk.linkedin.com/posts/sorenbrandtlassen_b%C3%B8lgeenergi%C3%B8-activity-6844199725680386048-pHLf,LinkedIn,Social media,2022,1037.11145,-839.046326,Are there more cost-effective ways to reach the emissions targets?,True,Positive,Positive
